author,body,datalegacylang
mariesf11,"@GenFlynn And America has been weakened - by all our manufacturing sent to CCP; terrorists invading our country; #chinavirus weakening us further; anti-Americans in our Congress.  But I believe we can rise again even stronger - with our Team Trump.   Fight, Fight, Fight🙏",en
drac1o,@aapayes Lanzan virus... #ChinaVirus https://t.co/YmesQ1rUXK,es
HUDMotorsports,As a lot of us said from the start the #ChinaVirus cake from a Lab leak \n\nNow we know @BorisJohnson new this and covered it up!\n\nWhy ? Repatriations should be paid by China to the entire world!,en
1972book,1,1901638947429629982
1972book,4,1901605993592541418
pandspana5548,"@PReired43252 @SaveAmericaNew WOW! Mind-blowing! Rand Paul was spot on about CORRUPT FAUCI, the fraudulent World Health Organization, the  Wuhan Lab leak and gain of function! #MurdererFauci #ChinaVirus #MakeChinaPay",en
SundevilSal,Democrats and the MSM lied to us all about Covid #ChinaVirus @tedlieu @CNN @jaketapper @MSNBC,en
PeervantSokske,Nou @mkeulemans kom er maar in. En breng vooral @MarionKoopmans en de redactie van @volkskrant mee. #Wuhan #Chinavirus #Covid,nl
pratiprti,@0xdasha 😂😂😂\n\n#ChinaVirus \n\n😜😜😜 https://t.co/vHFmaKbr4q,qme
BARTLETTED,#ChinaVirus\n#CovidVaccine \n\nChinese Residents Report Increased Millennial Deaths Amid Respiratory Infections\n\nhttps://t.co/Uuu28cuclV,en
AreaDesaster,Er ist wohl eher ein eitler Schwätzer ... zumindest ist er kein seriöser Wissenschaftler.\n#Corona #ChinaVirus #Drosten,de
KleinstadtRA,Wiehler sieht es also auch so.\n\n#Chinavirus #Corona #WinniePooh \n\nCoronabericht des BND: Lothar Wieler hält Labor-Ursprung von Sars-CoV-2 für die wahrscheinlichere These https://t.co/3qYuKxoVh4 via @derspiegel,de
drac1o,@zhu_jingyang #ChinaVirus https://t.co/qr6FajhDcP,qme
nudelmasta,@KarlLans #CHINAVIRUS,qme
Crushian_Reborn,Oh sluzby BND wiedzialy i przekazaly ze Corona to #ChinaVirus tylko rzad w tym Merkel Kazali Schowac do sejfu by nikt sie nie dowiedzial ~ teraz klamia ile moga - w skrocie alarm w burdelu #DzikiZachòd,pl
KleinstadtRA,Also doch. #Chinavirus #Corona #winniethepooh,de
YuuKuni,新型コロナ起源「中国・武漢ウイルス研究所の可能性高い」　独連邦情報局が米CIAに共有 - 産経ニュース 2025/03/13\nhttps://t.co/d7qGLgGA2r https://t.co/doZ6ZCAuXV\n#新型コロナウイルス #チャイナウイルス #chinaVirus #武漢コロナ #武漢ウイルス,ja
sen_inno,@BaskervilleVon Man sollte es beim Namen nennen: das #Chinavirus war eine biologische Kriegserklärung Rotchinas an die eigene Bevölkerung und die Welt. Im eigenen Land hat es geklappt ... in der Welt noch nicht.,de
lillymckim,@hypnoksa @DefiantLs The USA saw during the #ChinaVirus shut down what the mission was.. 👉🏻💰,en
ihrsoichso,@KubickiWo Na klar!\nPräsident #Trump sprach in seiner ersten Amtszeit nur vom #ChinaVirus. Wurde aus Arroganz-Deutschland müde belächelt.\nInteressant wäre Untersuchung einer möglichen Beteiligung \ndes #Pfizer Konzerns bei der Gründung des international renommierten Instituts.\n#Corona,de
real_Guido_T,@Arnd_Diringer @johannesboie @NZZ #ChinaVirus,qme
joseph_coo66462,@Sassafrass_84 Here is a good one. Does anyone remember when the #FakeNews would put the chyron on their TV's during the #ChinaVirus ... \nWhy don't they do that for @DOGE ????? https://t.co/tRuTlZOHuT,en
ManglaniKisore,@IndianTechGuide #chinavirus,qme
ManglaniKisore,#chinavirus,qht
zachteghardel,Vijf jaar later en helemaal niets geleerd van de pandemie en ook helemaal geen enkele interesse om te leren.\n\nOp naar de oorlog met Rusland dan maar want alleen samen krijgen we de Russen er onder! 🪂 \n\n#chinavirus #wuhanvirus #corona #covid19 #angstporno #sneuvelbereidheid,nl
mariesf11,"""@TheKevinDalton 🤔 Hmmm-let's see:\n\nChinese moving in droves on West Coast of Cali since 1990s w/real estate going through the roof\nChina doing most of manufacturing in USA\nChina \""New Silk Road\"" all over world\n#chinavirus sent out into world\nChina owns farmland &amp; property in USA\n@realDonaldTrump""",en
govindshar13633,"China must pay for its pandemic deception!A U.S. court slams Beijing with $24B in damages for worsening COVID-19.The CCP hid the truth,let the virus spread &amp; hoarded medical supplies-a crime against humanity! #ChinaVirus #MakeChinaPay\n@HKokbore @ErkinSidick @AbduwelA @RushanAbbas https://t.co/IHsgLDjASv",en
